,NAME,RA,DEC,Class,SC_EP_8_FLUX,SC_EP_5_FLUX,SC_EP_4_FLUX,SC_EP_3_FLUX,SC_EP_2_FLUX,SC_FVAR,SC_DET_ML,G,BP,RP,J,H,K,W1,W2,W3
3012,PG 1407+265,212.34958333333333,26.30583333333333,AGN,3.5240394e-12,6.8861507e-13,6.742103e-13,6.505601700000001e-13,7.3630316e-13,0.041743133,1010547.0,15.669941,15.792523999999998,15.415854999999999,14.907,14.511,13.909,12.39,11.013,8.106
3013,SDSS J14095+5311,212.38208333333333,53.196111111111094,AGN,7.254113000000002e-15,0.0,1.0130973e-15,1.8596064e-15,2.1586433e-15,,43.41887,19.357443,20.041301999999998,18.629635,,,,15.545,15.087,11.897
3014,Q 1407+5224,212.43875,52.17583333333333,AGN,3.2396727e-14,1.1486892e-14,3.0844273e-15,6.319829e-15,5.0778973000000004e-15,,139.7912,19.759224,19.976086,19.224636,,,,15.867,14.663,11.485
3015,Q 1407.5+2647,212.45458333333332,26.229722222222208,AGN,2.8078007e-14,1.4107852e-14,4.0998737e-15,3.6526775e-15,3.1086124e-15,0.47469252,439.7768,18.998123,19.429546,18.365913,,,,15.295,14.565999999999999,11.297
3016,SDSS J14099+5408,212.475,54.14083333333333,AGN,5.0370823e-14,3.4598418000000003e-15,1.3431945e-14,1.033242e-14,8.85715e-15,0.15910365,660.2258,19.007797,19.220001,18.607517,,,,15.985999999999999,14.876,11.887
3017,SDSS J14101+5307,212.53208333333333,53.12194444444444,AGN,4.8263249999999996e-14,1.9366819e-14,8.978254e-15,7.084104000000002e-15,6.964548999999999e-15,,377.9351,19.64704,20.022154,19.232689,,,,16.578,15.71,12.485
3018,SBS 1408+544,212.5325,54.201111111111096,AGN,4.379079e-14,1.3297612000000002e-14,1.2221378500000002e-14,8.9008255e-15,6.6432699999999996e-15,,427.7711,18.172132,18.349,17.719276,17.122,16.17,15.328,14.878,13.995999999999999,10.789000000000001
3019,SDSS J14102+0021,212.56875,0.3580555555555555,AGN,2.8833429999999996e-14,1.0381033999999999e-14,5.602948e-16,4.5650002e-15,2.8032837e-15,0.36856794,88.57811,19.583385,19.740627,19.085394,,,,16.29,15.001,12.606
3020,SDSS J14102+5201,212.57041666666663,52.01944444444444,AGN,1.9733142e-14,8.533431e-15,3.3757603e-16,1.1697050000000001e-15,3.1072764e-15,,20.06238,20.060778,20.100344,19.695843,,,,16.361,14.921,12.225999999999999
3021,SDSS J14103+5534,212.58166666666665,55.576944444444436,AGN,3.3201733e-14,1.2421733000000001e-14,9.177928e-15,4.3803804999999995e-15,3.3385176999999997e-15,,153.0261,18.6346,18.90906,18.116423,,,,15.179,14.077,11.168
3022,SBS 1408+544B,212.5883333333333,54.24805555555553,AGN,2.3694832e-13,8.159852599999998e-14,5.0643358e-14,3.8263314e-14,3.4017372e-14,0.3263668,4160.444,18.087065,18.29084,17.742046,16.554000000000002,16.031,15.655,15.01,13.529000000000002,10.238999999999999
3023,SDSS J14104+4557,212.6083333333333,45.96638888888889,AGN,5.597914400000002e-14,3.7264022e-14,3.481571e-15,2.8572759999999997e-15,5.413821700000001e-15,,58.45739,19.02525,19.108629999999998,18.691527999999998,,,,16.303,15.047,11.737
3024,SDSS J14104+4608,212.6175,46.13888888888889,AGN,4.849144e-13,1.4948493000000002e-13,1.2447783e-13,8.152738e-14,7.688018700000001e-14,0.04353933,8254.264000000001,19.585915,19.68478,19.263056,,,,15.100999999999999,14.030999999999999,11.214
3025,Q 1408+5218,212.62375,52.0675,AGN,2.907378e-14,1.2200152e-14,3.6740486e-15,1.6485796000000001e-15,2.473602e-15,,27.2899,19.33738,19.554136,18.98114,,,,15.954,14.495999999999999,11.287
3026,SDSS J14105+5203,212.62958333333333,52.054444444444435,AGN,4.2775133e-14,9.527982e-16,1.4463145e-14,9.933286e-15,9.399669e-15,,137.1563,19.321367000000002,19.516304,18.853344,,,,16.064,14.83,11.554
3027,2QZ J141038+0017,212.65958333333333,0.2894444444444444,AGN,6.2706506e-14,3.1158983999999997e-14,1.0440302e-14,7.850325e-15,6.963624300000001e-15,,269.812,19.10659,19.33757,18.711920000000003,,,,15.852,14.632,11.552
3028,2QZ J141051+0015,212.7133333333333,0.2627777777777777,AGN,7.022328e-14,7.249279e-15,2.4566298e-14,1.8029696e-14,1.3893111e-14,,732.6462,18.349573,18.723091,17.749520999999998,,,,14.614,13.618,10.121
3029,SDSS J14109+5416,212.73416666666665,54.26888888888888,AGN,1.0950652e-13,3.5515285e-14,2.9322766e-14,1.7582969e-14,1.478914e-14,,612.1898,18.826683,18.931755,18.539254999999997,,,,16.007,14.821,11.120999999999999
3030,SDSS J14109+0025,212.73583333333332,0.4211111111111111,AGN,1.3714968999999999e-14,1.0730976e-15,3.1389166999999995e-15,2.7857287e-15,2.9481215000000008e-15,,86.61345,,,,,,,,,
3031,SDSS J14110+5217,212.76708333333332,52.29888888888888,AGN,2.6385215e-14,1.0230396e-14,5.0899624e-15,1.5492545999999996e-15,5.0247059999999995e-15,,141.3445,19.378695999999998,19.568626000000002,19.072111,,,,16.139,15.265,11.969000000000001
3032,SDSS J14111+0036,212.7825,0.6019444444444444,AGN,3.6114308e-13,1.4846421e-13,8.258165e-14,5.802725000000001e-14,4.6860268e-14,0.070223175,4108.335,17.973776,18.127193,17.62589,,,,15.083,13.728,10.637
3033,SDSS J14112+5206,212.81,52.10805555555554,AGN,2.31022e-14,8.944088e-16,4.077102e-15,2.7636447e-15,4.622296e-15,,93.14265,20.061243,20.18245,19.719687,,,,16.45,15.04,12.350999999999999
3034,CXO J14113+5214,212.83083333333332,52.23333333333333,AGN,5.3083205999999997e-14,1.5592291e-14,9.524882e-15,8.5257635e-15,8.65296e-15,0.17391945,414.6263,,,,,,,,,
3035,SDSS J14116+0233,212.92416666666665,2.5638888888888887,AGN,7.7328355e-14,3.0333442e-14,1.2373241000000002e-14,9.337891e-15,1.2476953e-14,0.30823514,295.2805,20.412724,20.345541,19.734545,,,,15.630999999999998,14.704,12.072000000000001
3036,SDSS J14116+1402,212.925,14.0425,AGN,1.7286206e-13,1.9374793e-14,3.8395485000000004e-14,3.605368e-14,4.2969060000000004e-14,0.2877528,5437.852,18.561375,18.771901999999997,18.184679,,,,15.73,14.639000000000001,11.305
3037,SDSS J14117+1408,212.94416666666663,14.135277777777775,AGN,9.662499e-13,3.8847779999999997e-13,1.815832e-13,1.4441841e-13,1.366059e-13,,13656.05,18.162043,18.214879999999997,17.617527,,,,,,
3038,SDSS J14118+5156,212.95125,51.948611111111106,AGN,6.403221499999998e-14,2.6396598e-15,1.1017359e-14,1.3029828e-14,1.7551304e-14,0.14681499,1448.227,19.283443,19.477749,18.914202,,,,15.79,14.468,11.523
3039,2QZ J141150+0030,212.9620833333333,0.5141666666666665,AGN,4.5990152e-14,8.397083e-15,1.4268012e-14,6.270234699999999e-15,7.856208e-15,0.137575,327.2018,19.692099,20.070919,19.361042,,,,,,
3040,SDSS J14119+5200,212.97541666666663,52.00638888888889,AGN,3.1712775e-14,5.130285e-15,1.1748787400000001e-14,5.42228e-15,3.1146765e-15,0.3669836,172.4403,19.210562,19.339935,18.793531,,,,14.991,13.854000000000001,11.24
3041,SDSS J14122+0212,213.05666666666664,2.2002777777777776,AGN,1.7564829e-12,9.158828e-13,3.486747e-13,2.2450568e-13,1.7170186e-13,0.07500325,12738.84,18.66112,18.482914,17.598013,16.22,15.535,14.624,13.954,12.839,9.738999999999999
3042,SDSS J14122+5325,213.05916666666664,53.429444444444435,AGN,3.8485504e-13,1.3508735e-13,6.782539000000002e-14,5.2673472000000004e-14,6.328883e-14,0.11112337,3943.544,18.875845,18.891718,18.403238,,,,14.780999999999999,13.88,11.257
3043,SDSS J14122+0229,213.0595833333333,2.492222222222222,AGN,1.3187411e-13,6.842424999999998e-14,3.1435595e-14,1.8071467e-14,1.0884034e-14,0.23692457,1467.211,19.443008,19.769938,18.884434,,,,15.64,14.697000000000001,11.597999999999999
3044,SDSS J14123+0219,213.0845833333333,2.320555555555555,AGN,3.2129185000000005e-13,1.1946680000000004e-13,6.285646e-14,5.4726323999999997e-14,5.155634e-14,0.22109714,6064.405,19.078503,19.23443,18.86068,,,,15.466,14.293,11.369000000000002
3045,SDSS J14123+5225,213.09041666666664,52.43222222222222,AGN,2.6993123999999997e-13,1.3050498e-13,2.603607e-14,3.380672e-14,3.918874e-14,,892.7454,18.730513000000002,18.755627,18.441975,,,,14.780999999999999,13.652000000000001,10.827
3046,SDSS J14124+5253,213.11041666666665,52.89638888888889,AGN,9.601873e-14,7.351516e-15,2.7166915e-14,2.3730814e-14,1.9714240000000002e-14,0.3035053,873.9567,18.44588,18.583971,18.143926999999998,,,,15.354000000000001,14.1,11.140999999999998
3047,SDSS J14128+5212,213.2008333333333,52.21194444444443,AGN,3.6600273e-14,7.483176999999998e-15,6.3993792e-15,2.2838114999999997e-15,4.8509463e-15,,170.7676,19.520796,19.742639999999998,19.201977,,,,16.214000000000002,14.925999999999998,11.800999999999998
3048,SDSS J14129+5414,213.22625,54.23611111111111,AGN,1.7119952e-14,8.629395500000002e-15,1.8238053e-15,1.5458471e-15,1.4072844e-15,,38.55629,19.993364,20.705437,19.137307999999997,,,,16.167,15.664000000000001,12.269
3049,SDSS J14130+5236,213.26791666666665,52.601111111111095,AGN,3.596485e-14,1.7784710000000005e-14,5.746555e-15,4.1684816e-15,3.8834986999999995e-15,,111.7978,20.13167,20.255907,19.559,,,,16.675,15.720999999999998,12.481
3050,SDSS J14134+4351,213.3583333333333,43.86277777777778,AGN,4.6226417e-14,5.254108499999999e-15,1.13111145e-14,1.0461869e-14,1.0589276e-14,,705.2433,18.932463000000002,19.128677,18.506601,,,,15.270999999999999,13.888,10.845999999999998
3051,SDSS J14134+5238,213.36416666666665,52.6475,AGN,1.1165097e-14,3.6290453e-15,8.617839999999999e-16,2.8522375e-15,1.8387791e-15,,40.91747,20.180204,20.453873,19.808726999999998,,,,17.599,16.632,12.689
3052,CRSS 1413.4+4358,213.37041666666664,43.96861111111111,AGN,7.8993886e-14,1.7067045e-14,1.6304886e-14,1.4826095e-14,1.5972942e-14,0.18990393,2523.846,20.677341000000002,20.715221,20.052101,,,,15.979000000000001,15.234000000000002,12.138
3053,SDSS J14136+5157,213.4125,51.95138888888889,AGN,2.9522124e-14,1.867628e-14,2.4190319e-15,2.4764313e-15,1.64831e-15,,37.3359,19.862724,20.015657,19.592512,,,,17.087,15.797,12.207
3054,SDSS J14137+5235,213.44625,52.59027777777778,AGN,3.7450237999999997e-13,1.8036076000000002e-13,6.110662999999998e-14,4.7702646e-14,4.8077848e-14,0.12752803,1886.993,18.759775,18.918596,18.407337,,,,15.197000000000001,13.945,10.732999999999999
3055,CRSS 1413.8+4406,213.45125,44.11277777777778,AGN,6.800625e-14,2.7374761000000002e-14,1.3523064e-14,1.0348497e-14,8.704681500000003e-15,0.5528359,836.7207,19.910002,20.032562,19.33754,,,,14.839,13.839,10.827
3056,PG 1411+442,213.45125,44.00388888888888,AGN,6.9337364e-13,4.5839233e-13,9.714339e-14,2.974542200000001e-14,4.7408376e-14,0.19637768,15873.32,14.775034,14.945437,14.279866,13.300999999999998,12.497,11.505,10.035,8.974,6.4110000000000005
3057,SDSS J14138+5234,213.47083333333333,52.57888888888888,AGN,3.0280435e-14,4.8111107e-15,5.9208932999999985e-15,5.132319000000001e-15,4.6972237999999995e-15,,113.1774,19.789328,19.843729,19.499192999999998,,,,15.305,14.277999999999999,11.360999999999999
3058,CRSS 1413.8+4402,213.47083333333333,44.04166666666666,AGN,8.957673e-14,2.7076934999999996e-14,2.0611286000000002e-14,1.2100691999999999e-14,1.5430445e-14,0.19325905,2340.0660000000007,20.544052,20.74768,20.138157,,,,16.719,15.763,12.550999999999998
3059,SDSS J14141+5304,213.53,53.07749999999999,AGN,1.7805721e-13,4.2905419999999995e-14,3.6455942e-14,3.113051700000001e-14,3.480096e-14,0.21412402,5032.371,18.259281,18.398410000000002,18.068448999999998,,,,14.853,13.583,11.102
3060,SDSS J14141+5201,213.54125,52.02694444444444,AGN,2.160236e-14,8.903028000000003e-15,5.5206266000000005e-15,3.894929400000001e-15,1.9807177e-15,,60.3028,19.907759,20.20863,19.473017000000002,,,,16.635,15.38,12.585999999999999
3061,CRSS 1414.2+4354,213.55875,43.90388888888889,AGN,7.8708416e-14,1.6491564e-14,1.5132051999999997e-14,1.4990045e-14,1.5492468e-14,,1631.934,19.79244,19.967731,19.409529,,,,15.379000000000001,14.275,11.415
3062,SDSS J14143+5229,213.5895833333333,52.49416666666666,AGN,2.2917823e-14,1.5020527e-14,2.6404406e-15,1.5554452e-15,3.4259574e-16,,12.84618,18.68425,19.032677,18.169434,,,,15.277999999999999,14.152999999999999,10.882
3063,SDSS J14145-0013,213.62625,-0.2327777777777777,AGN,3.6817283e-14,1.0152744e-14,6.3499997999999995e-15,6.9283720000000014e-15,5.714021999999999e-15,,127.1962,,,,,,,16.436,15.234000000000002,12.605
3064,SDSS J14145+5231,213.63541666666663,52.53166666666666,AGN,3.1373162e-14,8.669098499999999e-15,6.1770246e-15,6.712366e-15,5.8347784e-15,,131.4013,20.070238,20.336569,19.565939,,,,15.583,14.904000000000002,11.773
3065,SDSS J14146+3621,213.65875,36.35694444444444,AGN,2.4480953e-14,9.525278e-15,4.544855e-16,2.7963397e-15,1.1653444999999999e-15,,33.01439,20.13089,20.546067999999998,19.635763,,,,,,
3066,SDSS J14147+5444,213.69041666666664,54.74027777777778,AGN,9.391155e-14,4.8888218e-14,2.5846354999999998e-14,1.2391388999999999e-14,8.545814399999999e-16,0.17946813,290.3831,18.497116000000002,18.760487,17.930853,16.865,15.999,15.777999999999999,14.69,13.405999999999999,10.44
3067,SDSS J14150+5206,213.75166666666664,52.116111111111096,AGN,2.5052811e-13,7.442495599999999e-14,4.9526616e-14,3.540096e-14,4.4198928e-14,0.35186562,2762.789,18.862133,18.800539999999998,18.303307,17.391,16.368,15.632,14.374,13.398,11.024000000000001
3068,SDSS J14150-0032,213.7595833333333,-0.5383333333333332,AGN,1.8081814e-14,5.9430313e-15,1.7406800000000001e-15,1.6434536e-15,3.154895e-15,,22.59024,,,,,,,,,
3069,SDSS J14151-0025,213.78458333333333,-0.4302777777777777,AGN,6.4476785e-14,1.9165269e-14,1.6178651000000006e-14,1.1179455e-14,9.316795000000001e-15,0.34092882,822.1791,20.71322,21.119938,20.302235,,,,,,
3070,SDSS J14152+1122,213.80666666666664,11.371111111111107,AGN,4.0723118e-14,1.479962e-14,1.0513593e-14,5.6015657e-15,1.9940848e-15,,396.1368,17.969852,18.158653,17.603138,,,,14.909,13.492,10.499
3071,CRSS 1415.2+1123,213.81625,11.395555555555553,AGN,5.808861e-14,1.1663168e-15,8.641665e-15,8.156537e-15,1.146276e-14,0.088478744,1305.782,18.63634,18.80666,18.260992,,,,15.495999999999999,14.13,11.206
3072,SDSS J14153+3525,213.8395833333333,35.42833333333333,AGN,3.0365196e-14,6.8479298e-15,1.1565089000000001e-15,8.109109999999999e-15,3.076969e-15,,146.8728,19.04492,19.272858,18.709343,,,,15.992,14.802999999999999,11.925
3073,SDSS J14154-0030,213.8575,-0.5113888888888888,AGN,4.3135590000000005e-14,7.893713e-15,1.0982575e-14,8.7211605e-15,6.07121e-15,0.22119504,561.6898,,,,,,,16.906,15.498,12.588
3074,HE 1412-0012,213.87,-0.4425,AGN,4.8976995e-13,1.6509411e-13,9.6126706e-14,8.0867794e-14,7.760981e-14,,6368.328,17.062078,17.282396,16.645111,15.794,15.359000000000002,14.63,13.352,11.957,8.744
3075,CRSS 1415.5+1127,213.87958333333333,11.45361111111111,AGN,5.6094418e-14,1.446485e-14,1.2207211e-14,8.449313e-15,9.5131575e-15,0.39083827,748.7147,19.976377,20.275719,19.536861,,,,16.632,15.605,12.302
3076,SDSS J14155+3523,213.89291666666665,35.39083333333333,AGN,5.850562e-14,1.9002988e-14,1.0821025e-14,8.471805999999997e-15,1.031519e-14,0.3361817,433.5907,18.645025,18.784689999999998,18.33814,,,,15.620999999999999,14.265,11.216
3077,CSO  619,213.89291666666665,53.62055555555553,AGN,3.8043635e-13,8.529691e-14,8.153239999999998e-14,6.3778626e-14,5.742927399999998e-14,,1799.557,17.558204999999997,17.70671,17.238937,,,,14.589,13.357999999999999,10.540999999999999
3078,SDSS J14155-0030,213.89333333333332,-0.5066666666666666,AGN,2.205157e-14,8.400367e-15,3.2377462e-15,3.4765772999999995e-15,2.0495716e-15,,111.978,20.895636,20.86434,19.840805,,,,,,
3079,SDSS J14156+1124,213.91666666666663,11.401944444444444,AGN,1.7047243e-13,5.495688e-14,3.0365386e-14,2.7698126e-14,2.904845e-14,0.29180120000000004,3834.964,18.963635999999997,19.027227,18.782457,,,,,,
3080,SDSS J14156-0030,213.92458333333332,-0.5125,AGN,1.7596378e-14,3.9060670000000005e-15,3.1616557e-15,3.528798599999999e-15,2.7644195e-15,,88.4535,,,,,,,,,
3081,SDSS J14157+5250,213.92916666666665,52.84916666666666,AGN,1.2136021e-13,6.462045e-14,1.4104177000000002e-14,1.2412699e-14,1.4577898000000006e-14,,221.0929,19.040535000000002,19.262484,18.653692000000003,,,,15.728,14.524000000000001,11.702
3082,CRSS 1415.7+1116,213.935,11.273888888888884,AGN,2.6907423e-14,3.3931865e-15,1.0013731e-14,5.148049000000001e-15,3.4617578e-15,,72.52287,19.195803,19.399096,18.867561,,,,15.390999999999998,14.135,11.368
3083,H 1413+117,213.94291666666663,11.495555555555557,AGN,7.884471999999998e-14,5.297152e-14,1.7003627e-14,6.477526500000001e-15,4.0794015000000005e-16,0.01659246,643.4172,17.574091,17.001703,16.056845000000003,15.113,14.530999999999999,14.062000000000001,13.001,11.663,7.782
3084,SDSS J14158+2815,213.95333333333332,28.2575,AGN,9.584357e-14,2.6215106e-14,2.4894285e-14,1.6988214999999998e-14,1.2991651e-14,,416.6758,18.834038,19.068479999999997,18.359953,,,,14.462,13.308,10.216000000000001
3085,SDSS J14158+3510,213.96375,35.17055555555555,AGN,9.5060055e-14,3.8603154e-14,8.818234e-15,1.1815102e-14,1.5763498000000005e-14,,347.8401,18.391666,18.516523,18.097027,,,,15.494000000000002,14.227,11.264000000000001
3086,SDSS J14158+5227,213.96375,52.461111111111094,AGN,1.5049698999999994e-14,6.6291814e-15,2.7281993999999998e-16,2.684327e-15,1.2631614000000001e-15,,16.457279999999994,19.770985,19.978241,19.508465,,,,17.203,16.166,11.732999999999999
3087,SDSS J14160+5410,214.01916666666665,54.1775,AGN,1.957418e-14,8.152345e-15,1.2067636e-15,4.1493279999999995e-15,2.2644577e-15,,30.515940000000004,18.940691,19.094355,18.454620000000002,,,,15.284,14.151,11.582
3088,SDSS J14161+5149,214.03791666666663,51.82388888888888,AGN,6.1773815e-14,4.7267372999999997e-14,5.7215196e-16,4.4239565e-15,4.8298564e-15,,19.54259,20.379282,20.45895,20.069422,,,,16.904,15.807,12.734000000000002
3089,CRSS 1416.2+1131,214.06625,11.519166666666665,AGN,6.061964e-14,2.1678257000000003e-14,1.37828905e-14,8.849821e-15,6.400893700000001e-15,,504.4193,,,,,,,17.121,16.257,12.595
3090,SDSS J14162+2655,214.06708333333333,26.92055555555555,AGN,8.0661125e-14,4.0395787000000005e-14,1.1167129e-14,1.1293923e-14,9.009336e-15,,115.2633,19.088715,19.302515,18.831896,,,,16.078,15.162,11.767000000000001
3091,CRSS 1416.3+1124,214.09791666666663,11.41111111111111,AGN,4.724524e-14,2.3053592000000004e-14,8.790985999999999e-15,6.1528897e-15,4.0559372e-15,,155.5581,19.587851999999998,19.952963,19.034986,,,,15.613,14.304,11.504000000000001
3092,CXOMP J14164+4451,214.10208333333333,44.865555555555545,AGN,7.770326999999999e-14,2.116106e-14,1.500993e-14,1.6541099999999996e-14,1.3847416e-14,,560.4506,19.08759,19.322767000000002,18.676560000000002,,,,15.912,14.686,11.334000000000001
3093,HS 1414+2330,214.10291666666663,23.270555555555553,AGN,1.1833535e-13,2.7055842e-14,2.1032026e-14,2.04856e-14,2.4379768e-14,0.3590316,1286.6,17.69085,17.883589,17.337593,16.583,16.16,16.74,14.843,13.539000000000001,10.540999999999999
3094,SDSS J14167+5218,214.17666666666665,52.30333333333333,AGN,6.993959e-14,4.3096108e-14,1.4541111000000002e-14,8.525658e-15,2.041682e-15,0.4241323,863.7473,17.574392,17.724802,17.269126999999997,,,,14.064,12.575999999999999,9.482000000000001
3095,SDSS J14167+5258,214.1825,52.97305555555555,AGN,5.1437257999999995e-14,1.0393077e-14,1.1208571e-14,6.828050299999999e-15,9.6614035e-15,,398.8773,19.98682,20.318314,19.330738,,,,15.985,14.648,11.86
3096,XMM J14167+5229,214.18916666666664,52.484722222222224,AGN,1.8922883999999998e-14,5.620169499999999e-15,2.7443967e-15,3.4893713e-15,2.4244467e-15,,287.0638,,,,,,,17.162,15.985999999999999,12.507
3097,SDSS J14167+5211,214.19666666666663,52.187222222222225,AGN,5.281119e-14,1.9772817e-14,7.628017e-15,6.4929919999999995e-15,7.343738000000002e-15,,186.7989,18.45286,18.638223999999997,18.073523,,,,15.548,14.389000000000001,10.722999999999999
3098,CXOMP J14168+4447,214.21,44.78444444444444,AGN,8.796984999999998e-14,2.7221122000000003e-14,2.0017059e-14,1.4535973000000003e-14,1.2262141e-14,0.13445665,994.6689,20.653448,21.041027,20.160726999999998,,,,16.980999999999998,16.026,12.567
3099,SDSS J14168+1132,214.2170833333333,11.533611111111107,AGN,1.6577392e-13,2.8950299999999996e-14,4.0773666e-14,2.7041706e-14,3.0038062e-14,0.23495038,963.2816,19.092243,19.196619000000002,18.801292,,,,15.652999999999999,14.495999999999999,11.517999999999999
3100,SDSS J14169+2316,214.22791666666663,23.28194444444444,AGN,7.011752e-14,3.09989e-14,7.624945e-15,8.9216346e-15,1.0826187e-14,0.3736362,428.5667,18.897566,18.977705,18.613804000000002,,,,16.135,14.988,11.642000000000001
3101,CSO  625,214.24916666666664,53.968611111111095,AGN,1.3341605e-13,3.7415038e-14,1.6809643e-14,2.1570044999999998e-14,2.411842e-14,0.26508966,691.4261,18.060162,18.208736,17.680836,16.654,15.933,15.187000000000001,13.878,12.67,9.427
3102,SDSS J14170+4152,214.2525,41.87194444444444,AGN,1.9835363999999998e-13,8.390675e-14,2.7027236e-14,2.6589640000000002e-14,3.838776e-14,,266.1218,18.846186,18.955662,18.464326999999997,,,,14.409,13.290999999999999,10.299000000000001
3103,SDSS J14170+5413,214.25833333333333,54.227777777777774,AGN,9.029829e-14,1.8976899e-14,2.3323449e-14,2.0875974e-14,1.4124061e-14,0.18795843,753.1717,19.459547,19.629395000000002,19.106918,,,,15.919,14.811,12.443
