Name,RAJ2000,DEJ2000,Gal_l,Gal_b,Size,Signif,Pivot_E,Flux,F1,F2,F3,F4,F5,F6,F7,F8,PL_Index,LP_Index,LP_SigCurv,Var_Indx,ASSOC1,Class,HR1,HR2,HR3
4FGL J1018.9-5856 ,154.7417,-58.9433,284.3546,-1.684872,0.0121,86.903046,1879.619,2.4158395e-10,3.9024686e-11,7.243613e-11,7.626745e-11,4.7847316e-11,1.7491128e-11,2.8684201e-12,1.1674079e-12,1.0483362e-12,2.4899285,2.7107446,22.509912,14.421355,1FGL J1018.6-5856           ,HMB,-0.1874697,-0.37939656,-0.37110576
4FGL J1302.9-6349 ,195.7274,-63.8304,304.19653,-0.98682237,0.0429,5.4397593,8568.694,4.571271e-12,1.1336314e-11,1.1693002e-11,3.113489e-12,1.06811105e-13,4.876464e-13,5.3979575e-13,1.1143174e-12,6.5926876e-13,2.0603747,2.2005262,2.091841,44.803093,PSR B1259-63                ,HMB,-0.7618091,0.90499645,-0.8576913
4FGL J1405.1-6119 ,211.2982,-61.3321,311.6595,0.2836073,0.0265,26.23679,2134.1194,9.340988e-11,2.970742e-11,2.9633452e-11,3.235846e-11,1.929352e-11,5.600049e-12,1.382377e-12,1.1538944e-12,2.606304e-16,2.5198653,2.8429923,9.9502125,7.0596037,4FGL J1405.1-6119           ,HMB,-0.29424873,-0.40675408,-0.4046316
4FGL J1826.2-1450 ,276.5637,-14.8496,16.880955,-1.2905928,0.014,61.621307,1938.7819,2.8692074e-10,1.827246e-10,1.1385379e-10,7.368868e-11,4.2688915e-11,1.4744563e-11,3.083187e-12,3.0584214e-12,1.7378095e-12,2.623007,2.7591052,9.183162,8.67971,LS 5039                     ,HMB,-0.60197014,-0.34294477,-0.5120787
4FGL J1832.9-0913 ,278.2404,-9.2332,22.617668,-0.13872088,0.1258,10.806714,1916.6276,3.0781044e-11,7.0259896e-12,4.013833e-15,1.1707141e-11,7.79762e-12,2.8194393e-12,2.9199248e-13,2.0699709e-15,4.9470016e-18,2.5965319,2.7238414,6.1023417,14.009798,HESS J1832-093              ,HMB,0.2496185,-0.4292976,-0.035459585
4FGL J2032.6+4053 ,308.1526,40.8939,79.81435,0.6346877,0.2681,16.113625,1396.2717,5.2464852e-11,1.9500531e-11,3.6546086e-11,1.8750008e-11,5.4481302e-12,1.6052014e-12,4.7154885e-13,7.8056365e-15,9.494833e-15,2.6960692,3.0965369,6.9683,233.30591,Cyg X-3                     ,HMB,-0.49864027,-0.44653052,-0.76043415
4FGL J0427.8-6704 ,66.9577,-67.0818,279.1443,-38.551704,0.0338,28.227962,1080.677,8.7876095e-12,4.2473603e-12,1.7717762e-12,1.9792746e-12,1.2675493e-12,6.802596e-13,6.021808e-13,2.6667375e-13,9.141194e-16,2.3777955,2.3629868,0.8841892,12.558324,1SXPS J042749.2-670434      ,LMB,-0.505083,0.09996396,-0.19061314
4FGL J1023.7+0038 ,155.9446,0.6499,243.48004,45.78247,0.0256,72.34306,515.4391,3.2370242e-11,4.8446945e-12,9.857215e-12,9.4343144e-12,5.891868e-12,2.1222189e-12,4.691941e-13,4.5769004e-13,4.6370264e-13,2.371082,2.211938,10.731462,1469.9485,PSR J1023+0038              ,LMB,-0.21824437,-0.31794813,-0.38913852
4FGL J0023.4+0920 ,5.8513,9.3475,111.42019,-52.896538,0.0425,28.029922,954.2473,7.8275615e-12,2.3582805e-12,9.175555e-13,2.1327107e-12,2.4743673e-12,9.33781e-13,2.0435202e-13,1.793755e-16,5.54078e-17,2.247247,1.8602461,8.2131815,8.149266,PSR J0023+0923              ,MSP,-0.21135536,-0.36982378,0.084384486
4FGL J0030.4+0451 ,7.6107,4.8592,113.13404,-57.6126,0.0131,133.86078,1359.8148,6.043572e-11,4.9794964e-12,6.974025e-12,1.5982106e-11,2.060214e-11,8.059056e-12,6.1553616e-13,2.7140207e-18,3.9325556e-18,2.0811417,2.1068907,34.980606,13.048177,PSR J0030+0451              ,MSP,0.14420956,-0.40740693,0.12100812
4FGL J0034.3-0534 ,8.5961,-5.5809,111.5037,-68.07345,0.022,62.484512,762.7995,2.0147823e-11,3.2638063e-12,3.6109668e-12,5.5797996e-12,5.311577e-12,2.4321953e-12,3.1498757e-13,5.8648026e-19,1.4235627e-16,2.1988056,1.9647971,12.821578,8.05945,PSR J0034-0534              ,MSP,-0.10397574,-0.3182119,-0.06562536
4FGL J0101.1-6422 ,15.2997,-64.3683,301.18915,-52.72691,0.0214,61.014416,903.8345,1.3030342e-11,1.4999544e-15,1.9278964e-12,3.3466168e-12,4.3440134e-12,1.6114444e-12,2.6917607e-13,6.428929e-17,2.4893198e-17,2.166578,1.8060743,15.438223,7.1203275,PSR J0101-6422              ,MSP,0.26861578,-0.39573464,0.082625315
4FGL J0102.8+4839 ,15.7137,48.6591,124.87597,-14.169549,0.0211,43.543312,1378.0885,1.5015456e-11,1.10910045e-14,1.880032e-12,3.2197834e-12,4.3226377e-12,2.7392346e-12,5.9528093e-13,4.7944563e-18,6.829848e-18,2.182459,1.9899247,11.11923,7.097247,PSR J0102+4839              ,MSP,0.25996572,-0.12904492,0.20046596
4FGL J0218.1+4232 ,34.5344,42.5459,139.51102,-17.517557,0.0151,88.06527,820.0957,4.8318738e-11,1.5217319e-11,1.3397474e-11,1.3153283e-11,1.03879865e-11,4.296684e-12,5.3854734e-13,9.7331505e-18,1.4423923e-16,2.3531044,2.2470095,14.818123,18.53794,PSR J0218+4232              ,MSP,-0.3701753,-0.3647548,-0.2711626
4FGL J0248.6+4230 ,42.1544,42.5,144.89713,-15.319082,0.0625,12.75405,1448.935,1.934779e-12,6.849957e-14,1.5287853e-18,5.305871e-13,7.2642684e-13,3.8569254e-13,9.683452e-18,6.583635e-18,4.6980513e-14,2.261394,1.8177836,5.3668475,3.9890416,PSR J0248+4230              ,MSP,0.77131546,-0.30636373,0.3540112
4FGL J0251.0+2605 ,42.7587,26.0936,153.88417,-29.494312,0.0444,20.9954,1244.8192,4.8756285e-12,2.4909296e-13,4.4388486e-13,1.2128994e-12,1.6585327e-12,7.5763766e-13,8.185164e-14,5.9819485e-21,4.7771864e-17,2.2323515,1.9002035,8.050869,6.452462,PSR J0251+2606              ,MSP,0.27279907,-0.32787678,0.2024734
4FGL J0307.8+7443 ,46.9724,74.7167,131.70383,14.219043,0.0188,55.066734,1246.0132,1.6440214e-11,2.3554338e-13,1.0137029e-12,3.9878426e-12,6.0321856e-12,2.7009237e-12,8.1811314e-14,3.9687593e-19,2.905027e-17,2.2314968,1.8317189,18.965418,14.412016,PSR J0307+7443              ,MSP,0.5229234,-0.36863068,0.2760022
4FGL J0312.1-0921 ,48.028,-9.3541,191.49574,-52.37003,0.0488,24.225977,1150.8873,5.5428904e-12,3.3209203e-16,1.5298303e-13,1.4575587e-12,2.1063004e-12,7.569559e-13,3.5588306e-14,6.9293133e-22,1.8376725e-18,2.222137,1.7834593,9.208874,9.727065,PSR J0312-0921              ,MSP,0.80964977,-0.45319992,0.28569362
4FGL J0318.2+0254 ,49.5675,2.9073,178.4356,-43.58662,0.0404,26.141682,1355.9352,6.3187957e-12,1.3644374e-12,4.935076e-13,1.4414616e-12,2.227406e-12,1.3106534e-12,3.5613605e-20,4.176888e-18,1.5880309e-16,2.2091992,1.7846534,8.199242,10.849128,PSR J0318+0253              ,MSP,-0.12622978,-0.25911018,0.29290733
4FGL J0340.3+4130 ,55.099,41.5091,153.78671,-11.023723,0.0169,57.747902,1659.0236,1.931023e-11,5.433135e-17,9.387143e-13,2.966943e-12,6.0948677e-12,5.283705e-12,1.1888953e-12,2.557529e-18,5.848986e-17,2.032419,1.6935883,16.691055,6.9121966,PSR J0340+4130              ,MSP,0.51928425,0.030056575,0.52581465
4FGL J0418.9+6636 ,64.7254,66.6001,141.52463,11.549909,0.0238,32.804718,1549.2223,1.0345806e-11,1.339075e-16,1.3138699e-12,2.172241e-12,2.9073584e-12,2.1053255e-12,3.0363356e-13,6.775133e-14,2.012531e-17,2.237224,2.002268,9.074563,8.747477,PSR J0418+6635              ,MSP,0.24617809,-0.07998561,0.20792066
4FGL J0437.2-4715 ,69.3136,-47.2545,253.39726,-41.965046,0.026,70.96059,611.3032,1.7558937e-11,4.078993e-12,4.283551e-12,6.1469935e-12,4.5198333e-12,5.0033306e-13,2.9804411e-18,3.0300527e-18,3.6865948e-17,2.346106,1.9771951,19.15044,11.101759,PSR J0437-4715              ,MSP,-0.15269613,-0.80066854,-0.35016993
4FGL J0533.8+6800 ,83.471,68.0011,144.7663,18.186531,0.021,40.36144,1420.7792,9.317261e-12,3.697473e-14,1.1148517e-12,1.7241976e-12,2.8288372e-12,2.2463875e-12,3.7893647e-13,6.5429175e-14,1.7458851e-19,2.1035612,1.785538,10.992489,13.766429,PSR J0533+6759              ,MSP,0.19901474,-0.025017079,0.31533167
4FGL J0605.1+3757 ,91.282,37.9592,174.19714,8.027447,0.0344,25.144495,1507.1458,6.440004e-12,2.0990528e-14,3.7128686e-15,1.4010778e-12,2.743707e-12,1.0911412e-12,3.9277673e-14,1.6185504e-14,2.245705e-16,2.181968,1.7826332,10.854711,10.566608,PSR J0605+3757              ,MSP,0.9653476,-0.41053337,0.4677731
4FGL J0610.2-2100 ,92.5576,-21.0006,227.73994,-18.179985,0.0398,29.33297,1058.5181,7.227886e-12,6.8293255e-15,1.5030569e-12,2.0034185e-12,2.3829072e-12,9.315711e-13,2.3924596e-16,6.022609e-17,4.213236e-17,2.231245,1.9005674,10.194094,3.2017634,PSR J0610-2100              ,MSP,0.14047521,-0.43774778,-0.02811206
4FGL J0613.7-0201 ,93.4375,-2.0217,210.42276,-9.305033,0.0173,69.92355,967.0914,3.8146153e-11,4.8474887e-12,6.44642e-12,1.0212319e-11,1.0462378e-11,5.198625e-12,2.4794487e-13,6.565955e-17,1.8156527e-19,2.2292795,1.9992954,17.78547,5.2920165,PSR J0613-0200              ,MSP,-0.05029193,-0.3152768,-0.023022527
4FGL J0614.1-3329 ,93.5422,-33.4976,240.50008,-21.827698,0.0091,213.70326,1825.8107,1.1459475e-10,6.20585e-12,7.33537e-12,2.0043151e-11,3.3316138e-11,2.7968785e-11,9.349709e-12,5.8280377e-13,1.3099481e-22,1.9171917,1.9008758,44.06043,7.165242,PSR J0614-3329              ,MSP,0.1935999,0.06438255,0.44132966
4FGL J0621.2+2512 ,95.3134,25.2075,187.15121,5.074792,0.0562,15.16124,2137.7231,4.0799703e-12,9.16814e-14,2.1026888e-13,3.5524283e-13,1.6372094e-12,1.2919568e-12,1.5717071e-18,6.782097e-15,1.8510126e-19,2.1887076,1.7300701,8.0912,16.836353,PSR J0621+2514              ,MSP,0.08109114,-0.1152843,0.67635846
4FGL J0652.9+4707 ,103.2355,47.1259,169.2314,19.763712,0.1005,11.74678,1095.2112,1.9549236e-12,1.4018241e-12,6.254589e-17,6.5732207e-13,7.815023e-13,1.1783167e-13,1.7404518e-14,1.1657626e-13,1.5060084e-16,2.3767326,1.9192324,5.282283,16.278074,PSR J0653+4706              ,MSP,-0.361578,-0.5126123,0.16476086
4FGL J0741.0+6618 ,115.2539,66.3123,149.76492,29.624397,0.0516,19.502903,1402.3604,2.8307088e-12,2.5589546e-12,4.628129e-13,5.544081e-13,9.4151e-13,5.3640035e-13,7.8647e-14,1.8441485e-16,1.103099e-13,2.2195199,1.8663951,5.3823123,18.184874,PSR J0740+6620              ,MSP,-0.6899436,-0.20959046,0.20955044
4FGL J0751.2+1808 ,117.8024,18.1411,202.72173,21.103653,0.0241,37.30129,1642.653,1.00600405e-11,4.8113136e-13,7.895778e-14,1.7865852e-12,3.7006015e-12,2.5701722e-12,1.7466908e-13,1.0476763e-13,6.836743e-16,2.0643218,1.7109876,14.516984,10.14097,PSR J0751+1807              ,MSP,0.52265286,-0.12991837,0.55106574
4FGL J0931.2-1906 ,142.8242,-19.1157,251.04945,23.004776,0.0697,10.958883,1750.2446,1.4403739e-12,5.3756267e-13,1.13044245e-13,2.0045723e-13,7.814634e-13,2.7465432e-13,1.8132499e-14,4.1250445e-17,9.20219e-18,2.1589398,1.9892749,5.9122376,12.059806,PSR J0931-1902              ,MSP,-0.52892566,-0.45484427,0.5481879
4FGL J0952.1-0607 ,148.0477,-6.129,243.66718,35.386383,0.0597,13.497569,1418.5114,2.354915e-12,2.3807073e-16,5.7939494e-16,4.2161527e-13,1.0114333e-12,4.250636e-13,1.2792616e-17,3.1487134e-19,2.3276146e-17,2.2463667,1.7517301,5.9003124,11.102664,PSR J0952-0607              ,MSP,0.99612975,-0.40818137,0.5457108
4FGL J0955.4-6151 ,148.8667,-61.8559,283.70724,-5.742348,0.0448,20.451351,1100.609,7.7260386e-12,1.5998818e-16,1.0399495e-12,1.9659255e-12,2.0542762e-12,8.700336e-13,7.088462e-14,7.634251e-14,2.1485082e-16,2.419346,2.1781435,5.450208,12.701825,PSR J0955-6150              ,MSP,0.30798578,-0.33762103,-0.0017797665
4FGL J1012.1-4235 ,153.0499,-42.5893,274.20996,11.230153,0.0387,19.412067,1280.1238,5.6253444e-12,4.6218725e-15,1.3291753e-12,1.447433e-12,1.3352598e-12,9.984902e-13,6.6656567e-14,1.25241e-16,1.5697026e-17,2.2540863,2.0632527,5.096749,17.360199,PSR J1012-4235              ,MSP,0.040858127,-0.11246998,-0.07266767
4FGL J1024.5-0719 ,156.1254,-7.3196,251.66599,40.492443,0.0504,20.60928,1249.4579,4.305667e-12,9.168641e-13,8.199415e-13,9.578736e-13,1.4136189e-12,8.0291676e-13,1.3013162e-17,1.9164284e-18,1.3845445e-18,2.2235487,1.8882298,6.2919693,12.836828,PSR J1024-0719              ,MSP,-0.28906298,-0.27551243,0.10983815
4FGL J1035.4-6720 ,158.8645,-67.338,290.372,-7.84417,0.0202,52.66016,1322.2837,1.8822525e-11,6.493098e-16,1.4156214e-13,4.3944536e-12,6.8028846e-12,2.9766424e-12,3.0020588e-13,1.1896245e-19,1.757305e-17,2.2046194,1.9125754,17.54355,5.2861853,PSR J1035-6720              ,MSP,0.93730575,-0.34981444,0.37929752
4FGL J1036.5-8318 ,159.1499,-83.3125,298.94846,-21.510082,0.0462,19.80405,1613.5529,4.104928e-12,3.7875856e-18,4.129281e-17,6.842349e-13,1.5745109e-12,7.8722933e-13,8.8345916e-14,1.5862078e-16,2.55962e-17,2.16978,1.8637065,7.601589,2.4963143,PSR J1036-8317              ,MSP,0.9998682,-0.28518662,0.56337136
4FGL J1048.6+2340 ,162.1711,23.6798,213.13654,62.1343,0.0537,20.233034,1023.47327,4.894943e-12,1.7558301e-12,1.4486229e-12,1.2397013e-12,1.1229434e-12,7.7827366e-13,6.9303596e-15,1.1022929e-13,4.257078e-14,2.2816045,2.129288,4.01401,15.397633,PSR J1048+2339              ,MSP,-0.442098,-0.11271935,-0.16973382
4FGL J1124.0-3653 ,171.0135,-36.8998,284.106,22.756853,0.0241,42.343575,1338.167,1.2488764e-11,3.2059956e-13,1.4240433e-12,2.649483e-12,3.7220288e-12,2.7884637e-12,4.2153873e-13,1.1281644e-17,8.614188e-17,2.1200478,1.8771167,11.811834,12.265413,PSR J1124-3653              ,MSP,0.20592041,-0.073862076,0.25973284
4FGL J1125.6-5825 ,171.4087,-58.4246,291.88077,2.5940661,0.0423,18.700489,2291.5833,6.45111e-12,1.6439056e-12,1.8347379e-17,1.0171474e-12,1.9830884e-12,1.9824858e-12,2.305871e-13,1.7084612e-19,1.4744563e-13,2.217548,1.8602988,6.876348,4.2067685,PSR J1125-5825              ,MSP,-0.23553541,0.054808345,0.60978246
4FGL J1126.4-6011 ,171.6141,-60.1862,292.55133,0.96157193,0.1235,7.4067125,1955.5769,3.0913987e-12,1.0287022e-11,4.6499856e-15,9.410096e-13,9.89407e-13,6.7215526e-13,1.224962e-17,4.598175e-17,2.0524747e-16,2.473867,2.1990979,3.9695222,6.680706,PSR J1125-6014              ,MSP,-0.83245146,-0.19089408,0.27458787
4FGL J1137.6+7527 ,174.4247,75.4583,128.95226,40.796288,0.1006,6.444129,2540.3066,6.006759e-13,6.997636e-15,4.0788988e-16,1.2374426e-13,1.8675773e-13,2.2804594e-13,4.4628458e-18,6.942652e-18,1.8371038e-18,2.1672747,1.8080417,3.7952073,5.8588996,PSR J1137+7528              ,MSP,0.8870677,0.099561505,0.53929013
4FGL J1142.8+0120 ,175.7154,1.34,267.53943,59.414806,0.0337,28.943716,1415.975,6.4398413e-12,7.669685e-16,6.9255555e-13,1.032473e-12,1.995857e-12,1.6930872e-12,3.291111e-13,1.07800453e-13,2.8820918e-17,2.0396602,1.6226698,7.6580396,9.650525,PSR J1142+0119              ,MSP,0.19651836,0.032512452,0.3992675
4FGL J1207.4-5050 ,181.8508,-50.8495,295.86682,11.417195,0.0445,19.075993,1536.4623,4.789704e-12,4.3050445e-15,2.4484304e-14,1.1687318e-12,1.8719887e-12,7.2924826e-13,6.179007e-14,1.898428e-20,1.7170431e-16,2.2501144,1.9644592,7.8425083,10.645081,PSR J1207-5050              ,MSP,0.9519184,-0.40591037,0.381151
4FGL J1221.4-0634 ,185.3701,-6.5831,289.7109,55.517765,0.0443,23.393955,1162.2184,5.819969e-12,5.624704e-15,1.0088524e-12,1.3512426e-12,1.8111475e-12,8.9580876e-13,1.6127198e-13,9.220117e-14,5.0889512e-21,2.2184472,1.943843,6.327914,11.870856,PSR J1221-0633              ,MSP,0.14235224,-0.2235708,0.09718857
4FGL J1228.0-4853 ,187.0101,-48.8847,298.9748,13.807194,0.0224,32.527138,1448.3188,1.9044709e-11,3.9039987e-12,5.3346078e-12,4.5597527e-12,4.371025e-12,2.4218808e-12,6.224022e-13,7.836798e-18,1.0817235e-17,2.3839226,2.2357411,6.6621056,57.90462,PSR J1227-4853              ,MSP,-0.3390877,-0.17891806,-0.1432178
4FGL J1231.1-1412 ,187.7981,-14.2014,295.53354,48.379307,0.0099,182.20401,1666.226,1.0102667e-10,4.1385257e-14,6.8391694e-12,2.1535032e-11,3.5376275e-11,2.0887958e-11,2.2195453e-12,6.118024e-18,1.7259124e-13,1.9765449,2.0035257,48.45793,27.914827,PSR J1231-1411              ,MSP,0.5157197,-0.20978063,0.34665295
4FGL J1301.6+0834 ,195.412,8.5742,310.8223,71.28936,0.0388,30.944736,975.3072,7.690044e-12,2.6633066e-14,1.255428e-12,1.9901583e-12,2.417328e-12,1.0506483e-12,4.029594e-14,3.543605e-17,3.1933374e-17,2.225772,1.8980063,9.290321,18.907896,PSR J1301+0833              ,MSP,0.2163966,-0.3780593,0.038894206
4FGL J1302.4-3258 ,195.6231,-32.9694,305.60495,29.844969,0.0249,41.848274,1614.0732,1.0896849e-11,3.3213827e-12,1.0070025e-12,1.7546741e-12,3.873578e-12,3.0606958e-12,3.3540122e-13,2.1477697e-18,8.676886e-18,2.091038,1.6476282,13.266931,2.7988207,PSR J1302-3258              ,MSP,-0.42309487,-0.0656809,0.44939092
4FGL J1311.7-3430 ,197.9484,-34.5097,307.68817,28.17399,0.0127,115.77092,1324.9272,6.062508e-11,9.327622e-12,1.2830204e-11,1.5278731e-11,1.4893335e-11,8.2849795e-12,1.3034236e-12,2.729928e-13,7.482448e-18,2.2268639,2.226739,18.47299,14.033804,PSR J1311-3430              ,MSP,-0.1837534,-0.2032718,-0.06897035
4FGL J1312.7+0050 ,198.1894,0.842,314.82837,63.22025,0.0242,45.0647,1301.3368,1.4592718e-11,1.9723506e-14,1.5194793e-12,3.8565882e-12,5.0575087e-12,2.1315447e-12,1.0282601e-13,1.6672945e-20,1.4841074e-19,2.152489,2.019312,15.783524,10.988265,PSR J1312+0051              ,MSP,0.4294802,-0.3871619,0.15123302
4FGL J1335.0-5656 ,203.7679,-56.9471,308.88287,5.419637,0.0366,20.354616,1828.6564,8.221902e-12,1.1175656e-12,1.3602752e-12,1.5745e-12,2.3207514e-12,1.9505818e-12,2.409749e-13,9.04792e-19,9.797853e-17,2.2857823,2.0035686,6.4017386,7.889199,PSR J1335-5656              ,MSP,-0.22291827,-0.028631415,0.21183233
4FGL J1400.6-1432 ,210.1581,-14.547,326.98172,45.06918,0.0431,24.483017,1115.6584,6.4227473e-12,6.38199e-13,1.9507681e-13,1.5791199e-12,2.4051195e-12,8.1884244e-13,9.9223086e-18,2.1451084e-16,3.8307342e-18,2.24478,1.8730241,9.230819,11.176082,PSR J1400-1431              ,MSP,0.30917153,-0.49192336,0.2900613
4FGL J1431.4-4711 ,217.8727,-47.1945,320.0353,12.327431,0.1052,10.945148,900.38556,4.6534443e-12,2.0848035e-12,9.076196e-13,1.6416222e-12,7.548015e-13,3.1204797e-13,1.5232606e-16,1.1889422e-13,3.655953e-17,2.528574,2.4549246,3.7222261,12.211122,PSR J1431-4715              ,MSP,-0.29149497,-0.27296406,-0.4098839
4FGL J1446.6-4701 ,221.6541,-47.0276,322.5021,11.420593,0.0362,22.274776,1305.2875,7.684113e-12,6.2424727e-15,2.912156e-12,1.8282355e-12,2.1818279e-12,1.1213258e-12,1.6625923e-13,7.8146796e-17,2.3218492e-19,2.2991555,2.0522938,6.313099,10.717059,PSR J1446-4701              ,MSP,-0.22967075,-0.25772214,-0.15481229
4FGL J1455.9-3331 ,223.9993,-33.5279,330.75235,22.528719,0.1226,5.2842164,1976.4131,1.1353717e-12,7.2736214e-19,5.8361976e-19,3.688395e-13,3.4927787e-13,2.0596818e-13,2.428475e-17,1.5299777e-17,6.9671555e-20,2.3387082,2.6379218,3.884892,5.3281384,PSR J1455-3330              ,MSP,0.9999929,-0.25801155,0.20174022
4FGL J1513.4-2549 ,228.3728,-25.8271,338.85068,26.96325,0.0411,23.736267,1054.1178,7.603654e-12,3.0087918e-12,1.096482e-12,2.044147e-12,2.224758e-12,7.305753e-13,1.599936e-13,2.1302945e-17,5.4099084e-18,2.3106496,2.0575902,6.8958273,11.031652,PSR J1513-2550              ,MSP,-0.33517414,-0.42825636,-0.0040444788
4FGL J1514.3-4946 ,228.5757,-49.7711,325.24716,6.8086805,0.0125,79.88368,1587.1449,4.183368e-11,7.2178244e-12,2.7204575e-12,7.530681e-12,1.2172136e-11,1.0487709e-11,1.8330446e-12,1.5690652e-13,4.5588848e-18,2.1415048,1.7983332,18.723433,7.266286,PSR J1514-4946              ,MSP,-0.13782163,0.012394593,0.409905
4FGL J1536.4-4948 ,234.1003,-49.8164,328.19952,4.7866488,0.0122,108.784454,2295.799,7.985319e-11,5.1865975e-15,8.486443e-12,1.5795403e-11,2.0217696e-11,1.7241498e-11,5.3457364e-12,1.6938244e-13,1.0310773e-17,2.147077,2.14192,21.236937,10.834961,PSR J1536-4948              ,MSP,0.30072728,0.05907998,0.27610633
4FGL J1543.6-5148 ,235.9227,-51.8149,327.92532,2.4966497,0.0604,18.260538,1479.6597,1.760015e-11,1.8775825e-14,5.485248e-13,4.7746087e-12,3.8498553e-12,1.862675e-12,8.402896e-14,5.19627e-17,1.986432e-16,2.56701,2.478716,6.8840146,11.438159,PSR J1543-5149              ,MSP,0.7876038,-0.32831243,0.042575434
4FGL J1544.0+4939 ,236.0179,49.6524,79.20248,50.15999,0.0755,15.703573,1642.9958,2.3596413e-12,1.2902507e-16,7.92889e-17,5.1782976e-13,7.346944e-13,4.56218e-13,1.4949663e-13,5.12387e-16,1.0148931e-17,2.145566,1.9318407,5.4641185,5.78603,PSR J1544+4937              ,MSP,0.99919575,-0.09580531,0.44260454
4FGL J1553.1+5438 ,238.2833,54.6413,85.60716,47.16823,0.0456,19.302372,1259.2495,2.7399576e-12,9.7569615e-15,2.897372e-13,6.2528617e-13,7.9310164e-13,5.3811366e-13,3.68766e-14,1.6899149e-18,5.444739e-18,2.2194715,1.8896204,5.3476515,5.840354,PSR J1552+5437              ,MSP,0.35229123,-0.159426,0.19844313
4FGL J1555.7-2908 ,238.9256,-29.1371,344.4837,18.502102,0.0711,11.853808,1742.7432,4.6618863e-12,7.411205e-15,1.0645223e-12,1.5888877e-12,8.5298186e-13,2.6495383e-13,6.6203235e-14,5.6718787e-16,2.364166e-18,2.4220428,2.7266698,4.3190594,9.897063,PSR J1555-2908              ,MSP,0.1942837,-0.43998894,-0.38286704
4FGL J1600.9-3054 ,240.2267,-30.9102,344.0879,16.435661,0.0244,27.899162,1717.512,7.725424e-12,2.701511e-16,3.5025092e-13,1.0825478e-12,2.51776e-12,2.2140065e-12,2.8246505e-13,1.2365278e-13,1.2456942e-16,2.0881264,1.7261567,9.538345,9.29922,PSR J1600-3053              ,MSP,0.51081055,0.01992343,0.55551666
4FGL J1614.5-2230 ,243.6415,-22.5044,352.63196,20.202217,0.0159,64.509155,1499.444,2.5867931e-11,4.445871e-17,4.0840004e-13,4.4520655e-12,9.936296e-12,5.715683e-12,7.889122e-13,1.6426768e-17,7.666812e-20,2.081982,1.6995373,21.217674,11.632707,PSR J1614-2230              ,MSP,0.8319335,-0.20872837,0.54364735
4FGL J1623.0-0315 ,245.752,-3.264,10.707283,30.67098,0.0384,21.29867,1387.3754,7.246138e-12,4.7242273e-14,1.6724737e-13,1.8436134e-12,1.9019133e-12,1.4103196e-12,1.0020237e-13,2.0187278e-17,2.4003896e-17,2.257032,2.057056,6.5763035,6.9346237,PSR J1622-0315              ,MSP,0.79156566,-0.11468902,0.25843593
4FGL J1625.1-0020 ,246.287,-0.3491,13.894618,31.83681,0.0186,62.234234,1626.3893,2.0694595e-11,1.9158447e-12,1.5873588e-12,4.1118276e-12,7.8830605e-12,4.5157346e-12,9.981905e-14,2.589644e-19,1.4286549e-17,2.0794034,1.8979342,19.591814,7.9484787,PSR J1625-0021              ,MSP,0.079924054,-0.26142952,0.3736401
4FGL J1628.1-3204 ,247.0387,-32.0747,347.45004,11.491444,0.0392,25.136154,1163.4656,1.1348303e-11,9.7906e-15,1.843329e-12,3.1494197e-12,3.3913846e-12,1.1599742e-12,4.049137e-14,9.7142455e-14,1.3805042e-13,2.3991046,2.1707401,8.906403,7.2616267,PSR J1628-3205              ,MSP,0.2591284,-0.44653013,-0.041827373
4FGL J1630.6+3734 ,247.6628,37.5825,60.251335,43.206272,0.0356,30.215,1420.36,5.967391e-12,7.606986e-15,4.6082414e-13,1.3747085e-12,2.2537857e-12,1.1168453e-12,1.9428329e-14,5.1702243e-17,5.0605527e-17,2.3139179,1.834042,8.783818,10.478771,PSR J1630+3734              ,MSP,0.49170306,-0.32962352,0.29748335
4FGL J1640.1+2222 ,250.0258,22.3774,41.004887,38.302338,0.0843,12.45367,1764.8136,2.259796e-12,9.782454e-15,5.751703e-16,3.706225e-13,8.37796e-13,4.934332e-13,1.7521416e-17,4.5636216e-18,1.0871742e-17,2.1947684,1.9767324,5.3701544,10.400015,PSR J1640+2224              ,MSP,0.94562644,-0.25865942,0.5639239
