,name_cat,ra_cat,dec_cat,e_Pos,Class,SubClass,ref,remove_code,sep,name,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,significance_max,flux_aper90_ave_b,flux_aper90_ave_h,flux_aper90_ave_m,flux_aper90_ave_s,e_flux_aper90_ave_b,e_flux_aper90_ave_h,e_flux_aper90_ave_m,e_flux_aper90_ave_s,flux_flag,ks_intra_prob_b,kp_intra_prob_b,var_inter_prob_b,kp_prob_b_max,var_inter_prob,dof,chisqr,EDR3Name_gaia,Plx_gaia,e_Plx_gaia,X_PU_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,_r_gaia,X_PU_2mass,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,_r_2mass,X_PU_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,pmRA_catwise,pmDE_catwise,_r_catwise,X_PU_unwise,e_FW1_unwise,e_FW2_unwise,_r_unwise,W1mag_allwise,W2mag_allwise,W3mag_allwise,W4mag_allwise,e_W1mag_allwise,e_W2mag_allwise,e_W3mag_allwise,X_PU_allwise,e_W4mag_allwise,_r_allwise,X_PU_gaiadist,rgeo,rpgeo,_r_gaiadist,b_rgeo,B_rgeo,b_rpgeo,B_rpgeo,Flag_gaiadist,main_id,main_type,_r_simbad,W1mag_unwise,W2mag_unwise,e_W1mag_unwise,e_W2mag_unwise,pm_gaia,W1mag_comb,e_W1mag_comb,W2mag_comb,e_W2mag_comb,CSC_flags
2466,2MASS J05352024-0513593,83.8342917,-5.2331111,,YSO,D,2012AJ....144..192M,0,0.186637,2CXO J053520.2-051359,83.83425,-5.233111111,0.91,0.91,0.0,16.36,10.24,4.88e-15,2.71e-15,1.93e-15,2.43e-16,5.6e-16,5.27e-16,1.65e-16,9.13e-17,0,0.909,0.835,1.0,0.835,1.0,5,32.4584054,Gaia EDR3 3209521346819994112,1.4018,0.1718,0.9100083885232928,17.547968,0.005737,18.130085,0.123356,15.704016,0.019679,1.58,0.016,0.167,-1.58,0.149,0.449733794,0.9178862694135478,12.303,10.667,9.798,0.027,0.032,0.023,0.428,0.9110618220394926,8.888,0.014,8.283,0.009,0.00628,0.00642,0.809966224,0.910024974150666,99.834,285.1,0.64,8.989,8.314,3.778,,0.036,0.035,,0.914369642747352,,0.293,0.9100083885232928,712.417908,670.424744,0.45,622.947144,813.761108,599.906921,770.736145,10033.0,2MASS J05352024-0513593,YSO,0.472546,9.056932399364948,8.346563336727517,-0.0004564316501003,-0.0006952594042867,,8.888,0.014,8.283,0.009,conf
2467,V* V1518 Ori,83.8344583,-5.5379444,,YSO,D,2012AJ....144..192M,0,0.790316,2CXO J053520.2-053217,83.83454167,-5.538138889,1.0,0.89,20.5,9.98,4.91,1.72e-15,6.66e-16,5.08e-16,5.45e-16,2.24e-16,1.94e-16,7.1e-17,8.54e-17,0,0.748,0.954,0.641,0.954,0.947,9,16.71980198,Gaia EDR3 3017265107272953600,2.9855,0.3266,1.0000270493539662,17.361912,0.007253,18.96191,0.115158,15.864074,0.015029,1.933,1.407,0.24,1.326,0.208,0.45505772,1.0072010501857314,13.255,12.581,12.094,0.024,0.034,0.019,0.514,1.0113032757265448,11.467,0.031,10.881,0.028,0.00199,0.0082,0.693290465,1.0004050207267254,40.726,116.71,0.709,11.476,10.912,7.904,5.47,0.048,0.055,,1.026315056644518,0.381,0.63,1.0000270493539662,355.072357,329.664948,0.455,316.397614,403.728241,298.222137,371.903473,10033.0,V* V1518 Ori,Orion_V*,0.581445,11.724162224928095,10.999817291905169,-0.0021720057311611,-0.003277625318986,,11.467,0.031,10.881,0.028,conf
2468,2MASS J05352030-0519578,83.834625,-5.3326944,,YSO,D,2012AJ....144..192M,0,0.203841,2CXO J053520.2-051957,83.83458333,-5.332669444,0.73,0.72,96.0,13.35,9.66,2.55e-15,2.37e-15,1.32e-16,5.35e-17,2.83e-16,2.79e-16,3.53e-17,2.27e-17,0,1.0,1.0,1.0,1.0,1.0,9,66.61039708,,,,0.730162550944514,,,,,,,1.257,,1.025,,0.763,3.465163009,0.762584484499416,13.822,12.183,11.319,,,0.044,0.276,0.730161006901382,,,,,,,,0.730161006901382,,,,,,,,,,,0.8630869805525049,,2.832,0.730162550944514,,,3.465,,,,,,2MASS J05352030-0519578,YSO,0.290783,,,,,,,,,,conf
2469,V* MY Ori,83.8345417,-5.5109167,,YSO,D,2012AJ....144..192M,0,0.218822,2CXO J053520.3-053039,83.83458333,-5.510944444,0.71,0.71,0.0,59.48,44.77,2.44e-14,1.08e-14,6.93e-15,6.63e-15,6.62e-16,5.71e-16,2.29e-16,2.45e-16,0,1.0,1.0,1.0,1.0,1.0,11,1285.848287,Gaia EDR3 3017359046809133184,2.4555,0.046,0.7100171452775207,14.476257,0.024346,15.627342,0.095414,13.63273,0.095263,2.044,1.892,0.036,-0.776,0.03,0.177235858,0.7200863445039074,11.619,10.715,10.161,0.023,0.03,0.019,0.147,0.7127189793607295,8.917,0.016,8.43,0.012,-0.004,0.00791,0.178134889,0.7100384451147699,92.33,253.18,0.297,8.809,8.295,3.924,0.06,0.024,0.025,0.157,0.7140094561985856,,0.271,0.7100171452775207,402.959412,400.404297,0.177,394.664703,410.192474,393.879425,407.903168,10033.0,V* MY Ori,TTau*,0.178761,9.019280306786223,8.408739931461486,-0.0004077362067246,-0.0006538071837138,,8.917,0.016,8.43,0.012,extent|conf
2470,V* V2367 Ori,83.835,-5.2872222,,YSO,D,2012AJ....144..192M,0,0.15947,2CXO J053520.4-051713,83.83504167,-5.287219444,0.72,0.71,94.8,50.82,23.34,3.09e-14,1.94e-14,8.86e-15,2.61e-15,8.35e-16,7.74e-16,2.75e-16,1.52e-16,0,1.0,1.0,1.0,1.0,1.0,10,563.2135116,Gaia EDR3 3017367293144787328,2.3294,0.2031,0.7200229927555925,16.241047,0.005778,18.333769,0.046524,14.799965,0.018654,1.837,1.115,0.171,-1.46,0.15,0.423508854,0.729954134435774,12.145,10.798,10.066,0.024,0.03,0.019,0.456,0.7200229429538201,,,,,,,,0.7201069631519196,98.316,262.1,0.586,,,,,,,,0.7200229429538201,,,0.7200229927555925,431.209503,421.778961,0.424,395.083466,476.147797,387.828247,468.135468,10033.0,V* V2367 Ori,Orion_V*,0.403794,9.457963927281932,8.903023883866185,-0.0006503304539234,-0.0010670896177707,,9.457963927281932,-0.0006503304539234,8.903023883866185,-0.0010670896177707,extent|conf
2471,V* V1520 Ori A,83.835125,-5.3916389,,YSO,D,2012AJ....144..192M,0,0.563131,2CXO J053520.4-052329,83.83529167,-5.3916,0.72,0.72,0.0,93.78,41.58,4.39e-14,2.33e-14,1.27e-14,7.89e-15,8.54e-16,7.56e-16,3.12e-16,2.46e-16,0,1.0,1.0,1.0,1.0,1.0,10,2942.094495,Gaia EDR3 3017361104086334080,2.4387,0.0719,0.7200172376229336,14.63211,0.006346,13.781408,0.011051,12.545974,0.008913,1.163,0.557,0.06,1.021,0.056,0.085771858,0.7375803777983794,11.156,9.921,9.311,,0.03,0.019,0.246,0.7200172315390791,,,,,,,,0.7200382376743613,6961.4,0.0,3.125,,,,,,,,0.7200172315390791,,,0.7200172376229336,401.908478,407.270355,0.086,389.004456,415.323242,392.006317,419.015076,10033.0,V* V1520 Ori A,Star,0.081828,,,,,,,,,,extent
2472,2MASS J05352054-0524208,83.8355,-5.4058333,,YSO,D,2012AJ....144..192M,0,0.372602,2CXO J053520.5-052420,83.83558333,-5.405766667,0.73,0.72,177.8,6.54,3.64,4.88e-16,2.45e-16,1.76e-16,6.71e-17,8.23e-17,7.06e-17,3.67e-17,2.12e-17,0,0.969,1.0,0.981,1.0,0.917,10,16.61593611,Gaia EDR3 3017361108393218816,2.7813,0.221,0.7300227374975384,16.74369,0.015827,13.163876,0.029494,12.390525,0.005633,0.673,0.673,0.224,0.015,0.234,0.171311987,0.7473507082479817,12.688,11.756,11.105,,0.06,0.033,0.081,0.7300226579488885,,,,,,,,0.7300226579488885,,,,,,,,,,,0.7300226579488885,,,0.7300227374975384,360.814728,358.519836,0.171,333.344635,384.591187,334.814514,399.429626,10022.0,2MASS J05352054-0524208,YSO,0.169723,,,,,,,,,,
2473,V* V1521 Ori,83.8356667,-5.34525,,YSO,D,2012AJ....144..192M,0,0.110346,2CXO J053520.5-052042,83.83566667,-5.345272222,0.71,0.71,118.7,40.96,23.09,1.47e-14,6.44e-15,5.12e-15,3.14e-15,4.87e-16,4.13e-16,2.03e-16,1.59e-16,0,1.0,1.0,1.0,1.0,1.0,10,312.7460445,Gaia EDR3 3017365884399265280,2.454,0.0992,0.7100177643251752,16.725744,0.007479,16.619997,0.348945,14.686636,0.098473,2.901,1.288,0.085,2.6,0.071,0.280204675,0.7200869457409709,12.547,11.331,10.77,0.022,0.029,0.033,0.255,0.7100177528953484,,,,,,,,0.7113797926751645,4713.7,0.0,8.201,,,,,,,,0.7100177528953484,,,0.7100177643251752,400.018341,407.091461,0.28,383.831665,414.273834,391.82666,421.315186,10033.0,V* V1521 Ori,Orion_V*,0.261457,,,,,,,,,,extent
2474,2MASS J05352062-0524464,83.8358333,-5.4128056,,YSO,D,2012AJ....144..192M,0,0.40339,2CXO J053520.6-052446,83.83591667,-5.412858333,0.71,0.71,173.2,51.98,26.01,2.86e-14,2.3e-14,5.17e-15,4.25e-16,7.94e-16,7.64e-16,2.1e-16,5.67e-17,0,1.0,0.999,1.0,0.999,1.0,10,596.4502444,Gaia EDR3 3017360932287514240,2.589,0.0838,0.7100195188047438,15.666864,0.02268,13.138704,0.039312,12.203286,0.014636,2.269,1.865,0.076,-1.293,0.062,0.221978876,0.7200886783402166,11.53,10.296,9.42,0.074,0.061,0.046,0.165,0.7100195100655756,,,,,,,,0.7100195100655756,,,,,,,,,,,0.7100195100655756,,,0.7100195188047438,376.323792,397.223969,0.222,366.325104,387.941864,372.714569,408.614227,10123.0,2MASS J05352062-0524464,YSO,0.174213,,,,,,,,,,extent
2475,2MASS J05352064-0449495,83.8360417,-4.8304444,,YSO,D,2012AJ....144..192M,0,0.290693,2CXO J053520.6-044949,83.83595833,-4.830455556,0.84,0.79,135.7,3.06,3.06,2.41e-15,9.47e-16,1.56e-16,1.31e-15,9.37e-16,7.83e-16,1.59e-16,4.9e-16,0,0.367,0.581,,0.581,,0,,Gaia EDR3 3209572916491595392,3.0382,0.241,0.8400248107532062,18.264128,0.005033,18.646128,0.207201,16.752764,0.036759,1.04,0.782,0.217,-0.686,0.177,0.224120055,0.8485526146309137,14.373,13.748,13.35,0.024,0.035,0.025,0.199,0.8400247257057138,,,,,,,,0.8404747407251213,29.488,0.0,0.663,,,,,,,,0.8400247257057138,,,0.8400248107532062,324.055908,374.054962,0.224,299.374146,355.307281,327.997711,405.223267,10033.0,2MASS J05352064-0449495,YSO,0.202962,12.60011596805968,,-0.0035238387344707,,,12.60011596805968,-0.0035238387344707,,,
2476,2MASS J05352063-0522455,83.8359583,-5.3792778,,YSO,D,2012AJ....144..192M,0,0.070421,2CXO J053520.6-052245,83.83595833,-5.379263889,0.71,0.71,92.4,41.69,26.93,9.16e-15,6.74e-15,1.88e-15,5.33e-16,4.42e-16,4.19e-16,1.24e-16,6.72e-17,0,1.0,1.0,1.0,1.0,1.0,9,687.0245761,Gaia EDR3 3017364093383572736,2.5176,0.2446,0.7100202479550284,17.977295,0.016547,14.896245,0.08951,13.798712,0.011454,3.113,3.102,0.217,0.264,0.197,0.265155291,0.7278245806206878,13.9,12.17,11.47,,0.029,0.018,0.178,0.710020154753145,,,,,,,,0.710020154753145,,,,,,,,,,,0.710020154753145,,,0.7100202479550284,423.309662,396.559235,0.265,374.815399,472.390137,360.853729,436.781311,10033.0,2MASS J05352063-0522455,YSO,0.23436,,,,,,,,,,extent
2477,[AD95] 1362,83.8362917,-5.3239722,,YSO,P,2012AJ....144..192M,0,0.232535,2CXO J053520.7-051926,83.83633333,-5.323941667,0.87,0.81,110.7,4.22,1.4,5.96e-16,3.31e-16,6.54e-17,1.99e-16,1.54e-16,9.49e-17,2.71e-17,1.18e-16,0,0.96,0.977,0.995,,0.658,3,3.341755472,,,,0.87,,,,,,,,,,,,,0.8884255736976508,16.055,14.873,11.99,,0.139,0.035,0.38,0.8700551936515292,,,,,,,1.062182371,0.8700173848837734,2993.8,0.0,0.912,,,,,,,,0.8797478957064916,,1.63,0.87,,,,,,,,,[AD95] 1362,YSO,0.379377,,,,,,,,,,
2478,2MASS J05352072-0526157,83.836375,-5.4377222,,YSO,D,2012AJ....144..192M,0,0.042116,2CXO J053520.7-052615,83.836375,-5.437719444,0.74,0.73,168.3,7.83,3.76,7.42e-16,1.94e-16,2.15e-16,3.34e-16,8.91e-17,5.72e-17,4.23e-17,5.37e-17,0,0.905,0.844,0.949,0.844,0.945,10,17.97505415,Gaia EDR3 3017360696076411264,2.6464,0.1772,0.7400195325368378,17.505875,0.006739,14.732073,0.017158,14.016757,0.006218,1.887,-0.313,0.17,-1.86,0.126,0.128885324,0.7496858308192839,13.71,12.791,12.337,0.021,0.03,0.024,0.126,0.7400194895617277,,,,,,,,0.7400194895617277,,,,,,,,,,,0.7400194895617277,,,0.7400195325368378,376.407379,372.405548,0.129,354.01474,412.895844,349.026855,400.199615,10012.0,2MASS J05352072-0526157,YSO,0.076159,,,,,,,,,,
2479,Parenago  1958,83.8364583,-5.3653056,,YSO,D,2012AJ....144..192M,0,0.31199,2CXO J053520.7-052154,83.8365,-5.365241667,0.71,0.71,91.1,38.64,18.87,9.62e-15,2.35e-15,4.59e-15,2.68e-15,3.33e-16,2.31e-16,1.92e-16,1.45e-16,0,1.0,1.0,1.0,1.0,1.0,10,314.9486134,Gaia EDR3 3017365643870379008,2.4663,0.0481,0.7100173381278798,14.941377,0.004982,13.665753,0.019528,12.511004,0.004896,0.628,0.618,0.043,0.112,0.034,0.271273772,0.7200865340174054,11.415,10.388,9.667,0.08,0.075,0.061,0.187,0.7100173353328776,,,,,,,,0.7100173353328776,,,,,,,,,,,0.7100173353328776,,,0.7100173381278798,397.964172,398.052887,0.271,391.46936,405.30957,391.483704,406.845886,10033.0,Parenago  1958,YSO,0.251659,,,,,,,,,,
2480,V* V2372 Ori,83.83675,-5.3559444,,YSO,D,2012AJ....144..192M,0,0.27358,2CXO J053520.8-052121,83.83683333,-5.355908333,0.71,0.71,176.3,14.05,9.29,2.43e-15,1.31e-15,8.88e-16,2.34e-16,2.08e-16,1.86e-16,8.39e-17,4e-17,0,1.0,1.0,1.0,1.0,1.0,10,70.57195031,Gaia EDR3 3017365643880749824,2.0856,0.627,0.7100599709702554,18.048098,0.009084,15.050987,0.13363,13.846602,0.08617,4.859,4.34,0.53,2.184,0.414,0.18563639,0.7201281701373998,12.442,11.484,10.616,0.056,0.062,0.049,0.411,0.71005956188579,,,,,,,,0.71005956188579,,,,,,,,,,,0.71005956188579,,,0.7100599709702554,736.509277,3004.62183,0.186,494.140259,1257.05383,2183.48804,5516.38672,10033.0,V* V2372 Ori,Orion_V*,0.210727,,,,,,,,,,extent|conf
2481,Parenago  1957,83.837125,-5.3640833,,YSO,D,2012AJ....144..192M,0,0.17394,2CXO J053520.9-052150,83.83716667,-5.364069444,0.71,0.71,10.2,53.14,45.28,7.12e-15,3.31e-15,2.42e-15,1.39e-15,3.51e-16,3.05e-16,1.38e-16,1.04e-16,0,1.0,1.0,1.0,1.0,1.0,10,1421.348263,Gaia EDR3 3017365639571801088,2.4931,0.0479,0.710017730509626,14.806127,0.005455,13.769626,0.027563,12.622895,0.008686,2.12,0.753,0.043,-1.982,0.033,0.298062362,0.7200869210505632,11.636,10.604,9.923,0.071,0.055,0.043,0.296,0.7100177278547909,,,,,,,,0.7100177278547909,,,,,,,,,,,0.7100177278547909,,,0.710017730509626,394.337585,394.362488,0.298,387.091492,400.966461,387.071838,400.525574,10033.0,Parenago  1957,YSO,0.25912,,,,,,,,,,
2482,V* V2373 Ori,83.8374167,-5.3453889,,YSO,D,2012AJ....144..192M,0,0.499136,2CXO J053520.9-052042,83.8375,-5.345269444,0.71,0.71,101.2,25.66,18.72,7.06e-15,6.06e-15,8.54e-16,1.43e-16,4.3e-16,4.18e-16,8.91e-17,4.37e-17,0,1.0,1.0,1.0,1.0,1.0,9,304.6834029,,,,0.7100177643251752,,,,,,,2.901,,0.085,,0.071,6.381417038,0.7278222375185853,16.113,13.553,12.002,0.152,0.082,0.018,0.175,0.7100177528953484,,,,,,,,0.7113797926751645,4713.7,0.0,9.664,,,,,,,,0.7100177528953484,,,0.7100177643251752,,,6.381,,,,,,V* V2373 Ori,Orion_V*,0.184495,,,,,,,,,,
2483,V* MZ Ori,83.837375,-5.5226389,,YSO,D,2012AJ....144..192M,0,0.523551,2CXO J053521.0-053121,83.8375,-5.522691667,0.72,0.71,5.3,69.36,35.39,5.26e-14,1.87e-14,1.2e-14,2.19e-14,9.5e-16,7.61e-16,3.08e-16,4.78e-16,0,1.0,1.0,1.0,1.0,1.0,8,293.7217624,Gaia EDR3 3017265141632813952,2.614,0.036,0.7200190931891737,14.270425,0.005685,15.10469,0.019876,13.243459,0.013637,2.046,1.782,0.029,1.004,0.025,0.098638064,0.7299503355735922,11.566,10.624,10.026,0.023,0.032,0.021,0.183,0.7214114861880145,8.985,0.012,8.882,0.009,-0.01556,0.00963,0.058910079,0.720040097775117,81.913,209.83,0.095,9.073,8.749,5.169,2.967,0.024,0.022,0.021,0.7237913597190836,0.342,0.202,0.7200190931891737,376.468536,376.300018,0.099,371.879089,380.302826,371.395569,381.56665,10033.0,V* MZ Ori,TTau*,0.168508,9.29631954549336,8.83512476297303,-0.0004668796773602,-0.0008024940217844,,8.985,0.012,8.882,0.009,extent|conf
2484,V* V1522 Ori,83.8375417,-5.4691389,,YSO,D,2012AJ....144..192M,0,0.544474,2CXO J053521.0-052809,83.83766667,-5.469219444,0.72,0.72,0.0,23.77,12.38,5.74e-15,2.86e-15,1.61e-15,1.27e-15,3.22e-16,2.84e-16,1.12e-16,1e-16,0,1.0,1.0,1.0,1.0,1.0,10,50.71025416,Gaia EDR3 3017359454818765184,2.4715,0.0519,0.7200171916681434,15.265242,0.00329,16.387413,0.127711,14.076677,0.030527,2.288,0.54,0.048,-2.223,0.038,0.117404262,0.7299484577279686,12.146,11.067,10.612,0.024,0.032,0.021,0.154,0.7200171879472322,,,,,,,,0.7200381940837861,91.7,0.0,0.753,,,,,,,,0.7200171879472322,,,0.7200171916681434,396.719208,396.219086,0.117,389.828339,404.799835,386.763397,405.727448,10033.0,V* V1522 Ori,Orion_V*,0.123128,,,,,,,,,,extent
2485,V* V1339 Ori,83.838125,-5.4324167,,YSO,D,2012AJ....144..192M,0,0.173886,2CXO J053521.1-052556,83.83816667,-5.43245,0.72,0.72,3.9,19.26,9.17,7.97e-15,7.8e-15,1.04e-16,6.38e-17,4.96e-16,4.95e-16,3.03e-17,1.96e-17,0,1.0,1.0,1.0,1.0,1.0,10,93.83592038,Gaia EDR3 3017360696076379392,2.4113,0.0566,0.7200165244227662,15.239067,0.016321,14.697287,0.096616,13.443263,0.048162,2.853,2.853,0.053,-0.032,0.045,0.221468479,0.7299477986027494,12.024,10.752,9.922,0.021,0.03,0.018,0.141,0.720016519730624,,,,,,,,0.720100540678175,128.7,6587.6,0.726,,,,,,,,0.720016519730624,,,0.7200165244227662,407.78067,412.151581,0.221,398.702179,418.108643,404.276642,419.551727,10033.0,V* V1339 Ori,Orion_V*,0.222069,,,,,,,,,,
2486,V* V1524 Ori A,83.8388333,-5.3959167,,YSO,D,2012AJ....144..192M,0,0.65876,2CXO J053521.3-052345,83.839,-5.395902778,0.71,0.71,0.0,70.89,38.0,4.83e-14,2.49e-14,1.39e-14,9.54e-15,8.67e-16,7.61e-16,3.16e-16,2.69e-16,0,1.0,1.0,1.0,1.0,1.0,9,479.3056177,Gaia EDR3 3017361104086337536,2.6854,0.0616,0.710020729097313,14.642987,0.00676,13.371598,0.010531,12.466606,0.007569,2.679,2.036,0.051,1.741,0.045,0.200619318,0.7278251364076952,11.332,10.724,10.141,,0.046,0.026,0.255,0.7100207244770254,,,,,,,,0.7100207244770254,,,,,,,,,,,0.7100207244770254,,,0.710020729097313,368.185303,367.198059,0.201,360.102386,376.590057,360.834137,373.961182,10023.0,V* V1524 Ori A,Star,0.194365,,,,,,,,,,extent
2487,2MASS J05352149-0523165,83.8395,-5.3879722,,YSO,D,2012AJ....144..192M,0,0.279861,2CXO J053521.4-052316,83.83954167,-5.387925,0.71,0.71,0.0,20.65,8.66,3.17e-15,1.47e-15,1.12e-15,5.82e-16,2.25e-16,1.93e-16,9.21e-17,6.8e-17,0,0.995,0.977,1.0,0.977,1.0,10,89.35595399,Gaia EDR3 3017361142752677376,2.7212,0.1419,0.7100223251710892,16.928396,0.00618,14.421838,0.060005,13.410619,0.005723,1.641,1.628,0.115,0.204,0.104,0.245837469,0.7278266768099394,12.288,11.289,10.708,,0.072,0.053,0.147,0.7100223035061645,,,,,,,,0.7100223035061645,,,,,,,,,,,0.7100223035061645,,,0.7100223251710892,358.577454,359.460968,0.246,341.543243,376.232544,341.902039,377.5401,10033.0,2MASS J05352149-0523165,YSO,0.185754,,,,,,,,,,
2488,V* MW Ori,83.8395417,-4.8458611,,YSO,D,2012AJ....144..192M,0,0.335107,2CXO J053521.5-045045,83.83958333,-4.845936111,0.71,0.71,101.1,30.36,30.36,1.85e-13,5.45e-14,4.25e-14,8.82e-14,6.88e-15,5.1e-15,2.4e-15,3.94e-15,0,0.997,0.992,,0.992,,0,,Gaia EDR3 3209572852067565568,2.5849,0.0187,0.7100188683866366,11.873307,0.005715,12.52484,0.020462,11.042695,0.015103,1.489,1.079,0.016,-1.026,0.015,0.231449901,0.7200880451353154,9.86,9.177,8.937,0.023,0.03,0.02,0.254,0.7116395103890734,8.626,0.013,8.372,0.009,0.00286,0.01589,0.321551056,0.7100401698121029,101.03,236.17,0.266,8.53,8.219,4.871,0.792,0.022,0.02,0.023,0.7133251381710867,0.034,0.371,0.7100188683866366,383.758942,384.763428,0.231,381.115601,386.582397,382.094971,387.724182,10033.0,V* MW Ori,Orion_V*,0.183287,8.643675467897626,8.389821913496974,-0.0003156783952075,-0.0005993462811811,,8.626,0.013,8.372,0.009,
2489,V* V2376 Ori,83.8397917,-5.3515556,,YSO,D,2012AJ....144..192M,0,0.250535,2CXO J053521.5-052105,83.83979167,-5.351486111,0.71,0.71,95.4,24.55,11.33,9.1e-15,7.43e-15,1.47e-15,2.04e-16,4.6e-16,4.45e-16,1.12e-16,3.95e-17,0,1.0,1.0,1.0,1.0,1.0,10,82.30406379,Gaia EDR3 3017365673931541376,3.2881,0.4596,0.710042508086185,18.02004,0.019436,15.006801,0.11147,14.179806,0.092259,1.092,-0.148,0.33,-1.082,0.24,0.266897278,0.7201111993095789,13.799,12.012,10.861,0.043,0.033,0.026,0.3,0.7100423504067064,,,,,,,,0.7100423504067064,,,,,,,,,,,0.7100423504067064,,,0.710042508086185,335.778809,323.026703,0.267,281.115295,410.40155,273.151337,378.783752,10122.0,V* V2376 Ori,Orion_V*,0.266315,,,,,,,,,,extent
2490,2MASS J05352162-0515171,83.8400833,-5.2547778,,YSO,D,2012AJ....144..192M,0,0.624591,2CXO J053521.6-051516,83.84008333,-5.254605556,0.91,0.91,0.0,9.43,5.69,1.81e-15,9.77e-16,6.44e-16,1.93e-16,2.63e-16,2.4e-16,8.78e-17,6.25e-17,0,0.98,0.912,1.0,0.912,0.997,8,23.29732244,,,,0.91,,,,,,,,,,,,,0.9239588735436226,16.374,14.257,13.069,0.096,0.037,0.018,0.543,0.91,,,,,,,,0.9642930052634416,0.0,202.51,3.692,,,,,,,,0.91,,,0.91,,,,,,,,,2MASS J05352162-0515171,YSO,0.524633,,,,,,,,,,
2491,V* V2379 Ori,83.840125,-5.4539722,,YSO,D,2012AJ....144..192M,0,0.314103,2CXO J053521.6-052714,83.84016667,-5.454055556,0.76,0.73,1.9,6.15,3.7,4.48e-16,2.55e-16,7.45e-17,1.18e-16,8.56e-17,7.64e-17,2.31e-17,3.1e-17,0,0.997,1.0,0.986,1.0,0.964,10,19.35757475,Gaia EDR3 3017360249399927296,2.3992,0.2786,0.7600177151266936,18.351543,0.009557,15.399173,0.104054,14.498849,0.007878,2.061,0.811,0.255,-1.895,0.211,0.183480296,0.7694327649966565,14.678,13.525,12.763,0.031,0.041,0.023,0.208,0.7600176181184223,,,,,,,,0.7633734537239293,0.0,233.36,8.037,,,,,,,,0.7600176181184223,,,0.7600177151266936,420.361176,1524.5293,0.183,384.119965,477.036621,1424.14124,1683.12463,10023.0,V* V2379 Ori,Orion_V*,0.147116,,,,,,,,,,
2492,[H97b] 20403,83.840125,-5.2880833,,YSO,D,2012AJ....144..192M,0,0.458804,2CXO J053521.6-051716,83.84025,-5.288044444,0.76,0.76,0.0,7.11,4.11,1.52e-15,1.22e-15,2.52e-16,5.74e-17,2.74e-16,2.66e-16,6.02e-17,2.31e-17,0,0.977,0.974,0.996,0.974,0.999,4,17.64731443,Gaia EDR3 3017367288839310976,2.7408,0.3365,0.7600236010044161,19.144474,0.01365,,,,,2.16,1.256,0.301,1.757,0.252,0.166034502,0.769438537409948,13.243,11.769,10.542,0.031,0.044,0.028,0.429,0.7615125887676185,8.69,0.018,8.253,0.009,0.01377,0.00804,0.449903973,0.760043362481089,102.51,300.98,0.201,,,,,,,,0.7711966693727094,,1.808,0.7600236010044161,376.252563,,0.166,329.214874,433.96109,,,10099.0,[H97b] 20403,Irregular_V*,0.155753,9.369035433282416,8.44842455661676,-0.0006247477875372,-0.0008061795557125,,8.69,0.018,8.253,0.009,extent|conf
2493,V* V2380 Ori,83.8401667,-5.3630833,,YSO,D,2012AJ....144..192M,0,0.581893,2CXO J053521.6-052146,83.84033333,-5.363013889,0.71,0.71,0.0,89.63,44.05,8.51e-14,5.95e-14,1.92e-14,6.31e-15,1.35e-15,1.27e-15,3.91e-16,2.24e-16,0,1.0,1.0,1.0,1.0,1.0,10,1178.393074,Gaia EDR3 3017365643878369536,3.7902,0.4726,0.7100717430028038,16.131653,0.012346,14.783156,0.103906,13.53803,0.064126,6.857,-4.042,0.387,5.539,0.349,0.17269358,0.7201399496286816,12.21,10.745,9.77,0.04,0.051,0.043,0.283,0.7100715084068646,,,,,,,,0.7100715084068646,,,,,,,,,,,0.7100715084068646,,,0.7100717430028038,279.70755,315.104126,0.173,241.236176,319.111023,259.314697,361.037109,10033.0,V* V2380 Ori,Orion_V*,0.193878,,,,,,,,,,extent
2494,V* V1282 Ori,83.8405417,-5.4457222,,YSO,D,2012AJ....144..192M,0,0.308173,2CXO J053521.7-052644,83.84054167,-5.445636111,0.72,0.72,170.2,19.35,11.8,2.69e-15,5.15e-16,7.87e-16,1.39e-15,1.8e-16,1.15e-16,7.84e-17,1.15e-16,0,1.0,1.0,1.0,1.0,1.0,10,74.78294238,Gaia EDR3 3017360627357037696,2.6073,0.0721,0.7200192202198772,16.099855,0.006528,15.276403,0.121437,14.148197,0.07763,2.337,1.571,0.069,1.73,0.053,0.143799447,0.7299504552521355,12.82,11.95,11.47,0.05,0.045,0.028,0.055,0.7200192130233748,,,,,,,,0.7201032336566751,108.53,292.65,4.519,,,,,,,,0.7200192130233748,,,0.7200192202198772,372.629059,376.418793,0.144,364.106445,382.604675,367.089111,387.071075,10033.0,V* V1282 Ori,Orion_V*,0.173469,,,,,,,,,,extent
